,RaT,Pr,RaS,Sc,x,Tbar,σTbar,Tp2,σTp2,chiT,σchiT,epsilon,σepsilon,vxT,σvxT,vxp2,σvxp2,vxvy,σvxvy,vxvz,σvxvz,vyT,σvyT,vybar,σvybar,vyp2,σvyp2,vzT,σvzT,vzbar,σvzbar,vzp2,σvzp2,Rρ,ν,κT,κS
10,-20000.0,1.0,10000000.0,10.0,0.019631722099886173,-0.40978910080609177,0.0055290751773333655,0.002393524011699897,0.0004701474554399445,0.025830383077221936,0.0032398864711399838,0.050023145967283446,0.006193730596162061,-0.00015677745962339783,3.569281248913534e-05,3.858791230579743e-05,1.0078443013447372e-05,4.607954459577878e-05,1.3286601741038604e-05,-6.054756622560746e-07,7.2129156483356334e-06,-0.07347539448519347,0.005656377599475373,0.17553017382020156,0.012311319957026903,0.005730952654813319,0.0008941033978831169,-0.00017787962084975662,0.0011772405591302197,0.0004566420431862114,0.0030171670724548974,0.0031982907291239868,0.0006794241468783592,0.02,0.001,0.001,0.0001
11,-20000.0,1.0,10000000.0,10.0,0.022087238222340738,-0.3988582695202928,0.006157003463478378,0.002976848019812529,0.0005752584846488333,0.025029828883977763,0.0030289243490587573,0.04230083132530423,0.005409567525887093,-0.0002156621030010149,4.839860129095981e-05,5.7858243192220614e-05,1.4945497732447095e-05,6.45073308398578e-05,1.8180575871040997e-05,-8.418423730001759e-07,9.858859390456489e-06,-0.07723092720761111,0.006196511179080456,0.18879340937102312,0.013705196995669714,0.006941409516387468,0.0010847561856529796,-0.00019206381605733842,0.0012773492329800449,0.0005124694102729788,0.003382464663052485,0.003849737183083409,0.0008130756805062846,0.02,0.001,0.001,0.0001
12,-20000.0,1.0,10000000.0,10.0,0.02464292057284631,-0.3876486953028984,0.0067822828428272044,0.0036247893348469876,0.0006868240097052484,0.02408524605662676,0.0027939770232549145,0.03569772265014831,0.004692251312176874,-0.0002879208677095873,6.35555866032853e-05,8.367476825483826e-05,2.137275177639258e-05,8.773500746724678e-05,2.420257178094559e-05,-1.1351948593108736e-06,1.3093823360292914e-05,-0.0803240579895988,0.006712103403799944,0.20112383478059354,0.01510802365620445,0.008244251538473994,0.0012920652134840156,-0.00020472825839242022,0.0013714627583540154,0.00056993564146424,0.003757714528821567,0.004546030583856154,0.00095430318058458,0.02,0.001,0.001,0.0001
13,-20000.0,1.0,10000000.0,10.0,0.027298233503306374,-0.3762124351409111,0.007397461391277378,0.00432993890271941,0.000801711689126117,0.02300783160022501,0.0025426244367124182,0.03011776485869152,0.004044762079451596,-0.00037429608568183254,8.109895994957124e-05,0.0001172816185204861,2.9618051112127317e-05,0.0001163786298072402,3.147369674498827e-05,-1.4889856864505415e-06,1.6960720805340125e-05,-0.08277648936159257,0.007197884822486246,0.212501394341418,0.016511595033075692,0.009625483530692805,0.0015146764708100556,-0.00021559953922638467,0.001458873442157951,0.0006288296686990106,0.004141478998410661,0.00527922430088676,0.0011012449255602596,0.02,0.001,0.001,0.0001
14,-20000.0,1.0,10000000.0,10.0,0.030052620483948522,-0.36460706371185675,0.007994831064400491,0.0050820514617764285,0.0009164034209910666,0.02181680630029633,0.002283620593195695,0.02545561829025748,0.0034683797220209592,-0.00047505899411551066,0.00010084088453359533,0.00015993354348951778,3.992897797495448e-05,0.0001510413778248414,4.0113597890086805e-05,-1.9041412830004486e-06,2.1492175446751975e-05,-0.08461986724092022,0.007649279893958754,0.22292010166874895,0.017907824166837887,0.011069998824685377,0.0017510394194733838,-0.00022442734350715184,0.0015390106279237815,0.0006889184121778474,0.004532152861697438,0.006040661905289422,0.0012519890238007108,0.02,0.001,0.001,0.0001
15,-20000.0,1.0,10000000.0,10.0,0.03290550421996813,-0.35289439627051217,0.00856678072423107,0.0058684627875608885,0.0010272787380544155,0.020537766630678713,0.0020258945248335177,0.021603004652747657,0.002963053879215418,-0.0005899561390884704,0.0001224808881284132,0.00021285378636664418,5.253331551914114e-05,0.00019230840362133108,5.023864468933589e-05,-2.37866138102219e-06,2.6710343739087223e-05,-0.08589376700763512,0.008062497106340202,0.23238553734362077,0.019288833934317705,0.012562273364090102,0.001999439351487355,-0.00023099984494053552,0.0016114577747721392,0.000749954074208113,0.0049279837297948525,0.006821296818063633,0.0014046583051145754,0.02,0.001,0.001,0.0001
16,-20000.0,1.0,10000000.0,10.0,0.03585628677252409,-0.341138861618538,0.009106165490157228,0.006674746999649582,0.0011309205953423027,0.01920035894792326,0.0017776158092285312,0.01845374159233027,0.0025277192993205444,-0.0007181976913829588,0.00014562823022233723,0.00027719219478075077,6.763048577857346e-05,0.00024073902150437775,6.19584643217599e-05,-2.9075187311978355e-06,3.262735194879286e-05,-0.08664365047380278,0.008434580834239909,0.24091246382916778,0.020647021594096857,0.014087001712699247,0.002258029598378569,-0.00023515770333740332,0.001675963573388939,0.0008116835343367107,0.0053271007603422375,0.007612026766547934,0.0015574866865043814,0.02,0.001,0.001,0.0001
17,-20000.0,1.0,10000000.0,10.0,0.03890434968406156,-0.3294056425254825,0.009606653573506782,0.007485540934146239,0.0012243981475731996,0.017835682771466393,0.0015454725028192717,0.01590735832749939,0.002160473470305189,-0.0008584899596674697,0.00016983288802899002,0.00035398604506691915,8.538447084155011e-05,0.00029685461382325843,7.537114780968788e-05,-3.4829292549492365e-06,3.924615445093151e-05,-0.08691888582685077,0.00876342916409535,0.24852272172384374,0.021975110074202962,0.015629628058347212,0.0025248656878055463,-0.00023680464380943384,0.001732446107308783,0.0008738589382591922,0.005727550523738624,0.008404017450242376,0.0017088802667934075,0.02,0.001,0.001,0.0001
18,-20000.0,1.0,10000000.0,10.0,0.04204905410793508,-0.31775872863820215,0.0100630150908101,0.008285437579511872,0.0013054866026204824,0.016473826114408063,0.0013342447848977332,0.013871398768848487,0.001858554116688642,-0.0010091081120282093,0.0001946206651559445,0.00044412574984810437,0.00010591856216817715,0.00036112225066347643,9.055792554678455e-05,-4.095005081319316e-06,4.656163395276058e-05,-0.08677090447236933,0.00904778206440207,0.25524348908364997,0.023266199022633872,0.017176746664369892,0.002797942867299701,-0.00023591315196232475,0.0017809894940247724,0.000936248206377786,0.0061273381423198004,0.009188991333769325,0.0018574589933960848,0.02,0.001,0.001,0.0001
19,-20000.0,1.0,10000000.0,10.0,0.04528974094230498,-0.30625903417140365,0.01047132621772986,0.00905984516424001,0.001372797423349401,0.015141846187571714,0.0011466891137178505,0.01226264413687928,0.0016180960798713698,-0.0011679998124062793,0.00021952777324453423,0.0005483271526363573,0.00012931209956455904,0.0004339355686859271,0.00010757830697232535,-4.732725954741298e-06,5.456180686904137e-05,-0.08625155046356152,0.009287183803335482,0.2611059103507724,0.024513823651596083,0.01871636622471549,0.0030752371005170736,-0.00023252470724588305,0.0018218329249888702,0.0009986440124447008,0.00652447133049217,0.00995946250147065,0.0020020777419823372,0.02,0.001,0.001,0.0001
20,-20000.0,1.0,10000000.0,10.0,0.048625730968279296,-0.29496271938152346,0.010829074234903422,0.009795721992715752,0.0014258092611627228,0.013862374391624294,0.000983689808447528,0.011007531180405629,0.0014337506192881135,-0.0013329071369743819,0.0002441309282747934,0.0006671115511779076,0.00015559918945921971,0.0005155954015769567,0.00012646654029640917,-5.385085434571521e-06,6.322904271971046e-05,-0.08541166217000543,0.009481923231961087,0.2661440518186615,0.025712022569034272,0.02023804728364092,0.0033547479820341944,-0.00022674491196086896,0.0018553525724186966,0.0010608698940873299,0.006917004670118719,0.010708905804071248,0.00214182838120021,0.02,0.001,0.001,0.0001
21,-20000.0,1.0,10000000.0,10.0,0.052056324992272,-0.28391982488877743,0.01113516197980175,0.010482124251655043,0.0014648068542344765,0.012652887762296897,0.0008445980612389567,0.010042021877216629,0.0012984227397726201,-0.0015014931679560937,0.00026807022910431584,0.0008007939951397913,0.00018476925325709695,0.0006062929197989741,0.00014722990139798118,-6.042213197961226e-06,7.25412425689831e-05,-0.08429991039148309,0.009632955821169048,0.2703941146528215,0.026855409912189092,0.0217329312540896,0.003634540544481562,-0.00021873459518577897,0.0018820374201103632,0.0011227825870895084,0.007303081420640561,0.011431856545465292,0.0022760263754636775,0.02,0.001,0.001,0.0001
22,-20000.0,1.0,10000000.0,10.0,0.05558080399254772,-0.27317328786506584,0.011389821724278203,0.011110537145879285,0.0014907482248340774,0.0115255803687445,0.0007276662800454303,0.009311128720462372,0.001203484830208047,-0.0016714608886537724,0.0002910634963881327,0.0009494798309669874,0.0002167691574294731,0.0007060976582413665,0.0001698489246728055,-6.696268226250232e-06,8.247294717158249e-05,-0.08296190231545582,0.009741811961563448,0.2738938315657713,0.027939243785073443,0.023193684353510578,0.003912782332055221,-0.00020869834747332306,0.0019024606340722534,0.0011842703561005792,0.007680970406298394,0.012123944251654495,0.0024041864976020945,0.02,0.001,0.001,0.0001
23,-20000.0,1.0,10000000.0,10.0,0.05919842926992211,-0.2627583662865641,0.011594457017945887,0.011674991455915575,0.0015050878612898365,0.010487701360912144,0.0006304937290485535,0.008768239625080984,0.0011396223966852498,-0.0018406548126225302,0.00031291205177780274,0.0011130689640638765,0.0002515066149437351,0.0008149519691228789,0.00019427936213292117,-7.341948584347624e-06,9.29963645458716e-05,-0.08143954691130974,0.00981049671911348,0.2766819831146159,0.02895948286637588,0.024614381224538767,0.00418777296627295,-0.00019687198359758803,0.0019172485243569724,0.0012452478594524733,0.008049096024178259,0.01278186961358785,0.002525992322743232,0.02,0.001,0.001,0.0001
24,-20000.0,1.0,10000000.0,10.0,0.06290844260258657,-0.2527024583371966,0.011751435852523662,0.012171992527684613,0.0015095848745421275,0.00954220113617897,0.0005504185222341679,0.008374334872757011,0.001098014214559133,-0.0020071393728035647,0.0003334989222317838,0.0012912669094857492,0.0002888545214770632,0.0009326724095133358,0.000220455464475533,-7.97655703466993e-06,0.00010408231934451697,-0.0797706651230191,0.009841386690592308,0.2787979868600877,0.02991282549444644,0.02599035218137574,0.004457965311233614,-0.00018351023006684173,0.0019270493888270486,0.001305648723176809,0.00840606011110134,0.01340333702528448,0.0026412635727416155,0.02,0.001,0.001,0.0001
25,-20000.0,1.0,10000000.0,10.0,0.06671006640502511,-0.24302527317262676,0.011863859614752654,0.012600304142662045,0.0015061214306474281,0.008688534737034138,0.00048481481998666323,0.008097153866560012,0.001071302581179595,-0.0021692517119994434,0.0003527810864032112,0.0014836014279458667,0.0003286559002346066,0.0010589576214710776,0.0002482941109117894,-8.59966547410843e-06,0.0001157011250715422,-0.07798881821206717,0.009837129452461423,0.2802815307467615,0.03079672879357617,0.02731801533778275,0.004721978972982434,-0.00016887559935745304,0.001932504537385852,0.0013654173355417227,0.008750655189654557,0.013986956276416738,0.002749924376911361,0.02,0.001,0.001,0.0001
26,-20000.0,1.0,10000000.0,10.0,0.07060250389098874,-0.2337392888054282,0.011935330262925646,0.012960635589833326,0.0014965498451849203,0.007923499965285047,0.0004312804422332202,0.007910351809203457,0.001054019244863396,-0.002325629585912491,0.00037077765314836805,0.0016894433978553217,0.00037072916739920423,0.001193401531859684,0.0002776993146002082,-9.212501701179901e-06,0.00012782335880947088,-0.07612332040103811,0.00980055019403484,0.2811722369609659,0.03160940759368097,0.028594710602159748,0.0049786075240810124,-0.00015322903004010114,0.0019342235653179746,0.0014245013388806734,0.00908186936977848,0.014532126303267313,0.002851974418469939,0.02,0.001,0.001,0.0001
27,-20000.0,1.0,10000000.0,10.0,0.074584939240495,-0.22485042291886148,0.011969733896106229,0.013255278324102854,0.0014825785035020283,0.007242024581482019,0.0003877251673000305,0.007792676830890474,0.0010425045949143815,-0.002475217304685004,0.0003875558452688186,0.0019080305403052324,0.0004148734765289765,0.0013355102650065849,0.00030856667755347077,-9.817219447315757e-06,0.00014042048846053904,-0.07419939803705748,0.009734568756910316,0.28150935258951076,0.032349813678163836,0.029818547611153618,0.005226820724524972,-0.0001368224996400476,0.0019327654872090642,0.0014828459375207687,0.009398883818099725,0.01503891205058486,0.0029474640081335545,0.02,0.001,0.001,0.0001
28,-20000.0,1.0,10000000.0,10.0,0.07865653777081674,-0.216358841506509,0.011971053433773778,0.013487731502593048,0.0014656989756250682,0.006637852372074344,0.000352385925910949,0.007727187859832159,0.0010345466235503894,-0.002617253937231343,0.0004032164452314034,0.0021384926669215545,0.0004608739361320119,0.0014847210969729141,0.00034078752637091707,-1.0416205974350699e-05,0.00015346529512671715,-0.07223845690133947,0.009642128892987602,0.28133146881151505,0.033017596327664614,0.03098827527156758,0.005465762435545743,-0.00011989349297137128,0.0019286266893818883,0.0015403905869221118,0.009701064149853828,0.01550792306933152,0.0030364735229904613,0.02,0.001,0.001,0.0001
29,-20000.0,1.0,10000000.0,10.0,0.08281644611142364,-0.20825983613971122,0.01194321746250754,0.01366234612115004,0.0014471506372592375,0.00610410582692316,0.00032379748256120103,0.007700526613487242,0.0010289496388163418,-0.0027512485045704214,0.0004178800306152921,0.0023798772389670986,0.000508506516085259,0.0016404219343690999,0.0003742526376749805,-1.1011545690629524e-05,0.00016693207215660944,-0.07025842125624046,0.009526140395512613,0.2806762728615677,0.033613045933750946,0.03210317651357271,0.005694744246446047,-0.00010266096574172015,0.001922235876722423,0.0015970680310513625,0.009987947291326843,0.015940199978452828,0.0031190973719406614,0.02,0.001,0.001,0.0001
30,-20000.0,1.0,10000000.0,10.0,0.08706379238284134,-0.20054471103147875,0.011889987183989443,0.013784007542371187,0.0014279154394580816,0.005633722303848608,0.0003007416399761998,0.007702259710389221,0.001025154133797821,-0.0028769467959398024,0.0004316749562560597,0.0026311741962082107,0.0005575424823671153,0.001801969951058087,0.00040885546909700496,-1.1604714425291361e-05,0.00018079665545654318,-0.06827411141474833,0.009389433933086529,0.27958033581176234,0.034137023891994564,0.03316298740801571,0.0059132347208286935,-8.53223230087943e-05,0.0019139553910377755,0.001652805137292069,0.010259225284896688,0.01633711268001439,0.0031954325557377455,0.02,0.001,0.001,0.0001
31,-20000.0,1.0,10000000.0,10.0,0.09139768637938961,-0.19320163378778712,0.011814879277046322,0.013857867262654222,0.0014087340921075586,0.0052197726489402515,0.0002821936496670644,0.007724306639489071,0.0010229492570429722,-0.002994293951851812,0.00044472768360559803,0.0028913392192277346,0.0006077522548081503,0.0019687083179122976,0.00044449469093732556,-1.2196540538816886e-05,0.0001950364004954385,-0.0662976315182395,0.009234727843810436,0.2780789364145596,0.03459088391237302,0.034167835726164046,0.006120845032250219,-6.805097337534907e-05,0.0019040876051957404,0.0017075246112401683,0.010514727210156064,0.01670027237836377,0.0032655717910336996,0.02,0.001,0.001,0.0001
32,-20000.0,1.0,10000000.0,10.0,0.09581721975576118,-0.1862164170565148,0.011721119572986737,0.013889127521992714,0.0013901352398560042,0.004855678397795951,0.00026728080631001615,0.007760458399264722,0.0010222748097385489,-0.0031033962266500247,0.0004571557506009245,0.0031593148034274278,0.0006589086723929544,0.002139980464784434,0.0004810757613297431,-1.2787432636121279e-05,0.00020963022433004123,-0.06433874559188325,0.009064605570372315,0.2762059170303309,0.03497639141040283,0.03511819208777225,0.006317312674251052,-5.099422376623153e-05,0.0018928846769878868,0.001761146486505223,0.01075439998224201,0.01703145801418031,0.0033296009673254158,0.02,0.001,0.001,0.0001
33,-20000.0,1.0,10000000.0,10.0,0.10032146621740304,-0.17957321079223895,0.011611620784418464,0.01388287711180194,0.0013724705059539272,0.004535346792053769,0.0002552583958693673,0.007805983833996111,0.0010231032746732948,-0.0032044844930044273,0.0004690634114747435,0.0034340487264458144,0.0007107897332892251,0.002315141780214392,0.0005185114567529844,-1.337782962728832e-05,0.00022455876207613817,-0.06240522718039338,0.00888150164303456,0.27399356676143644,0.03529564692718973,0.03601482743630571,0.006502484876595193,-3.427157030758223e-05,0.0018805598147407082,0.0018135882998977263,0.010978288400676635,0.017332556628508838,0.003387600462622916,0.02,0.001,0.001,0.0001
34,-20000.0,1.0,10000000.0,10.0,0.10490948171465936,-0.17325509555154922,0.01148897710528011,0.013843973464545743,0.0013559499925792301,0.0042532422427102815,0.0002454965114903909,0.00785731518312842,0.0010253932849775627,-0.0032978811954725447,0.000480539718931151,0.003714509675025838,0.0007631809174739449,0.002493568931118047,0.0005567215155462079,-1.3968778142861137e-05,0.0002398045734428124,-0.06050317463552733,0.00868769357044119,0.27147252992536147,0.03555101594750459,0.03685877363981826,0.006676303335509561,-1.7973657824892146e-05,0.0018672982923075203,0.0018647630971204952,0.011186514584917073,0.017605516398777925,0.0034396496823413066,0.02,0.001,0.001,0.0001
35,-20000.0,1.0,10000000.0,10.0,0.10958030464063587,-0.16724457561176173,0.01135546925307286,0.01377696448615931,0.0013406745881427995,0.004004409755530192,0.000237469506507628,0.007911794767650106,0.0010290877085021937,-0.003383971700396996,0.0004916585584594538,0.003999699959507446,0.0008158771956034314,0.0026746669640102427,0.0005956317337124645,-1.4562499277598535e-05,0.0002553522320012392,-0.058637289528201346,0.00848529723711292,0.2686717424707522,0.035745064568479076,0.03765128759754475,0.006838791793657784,-2.1621711321140116e-06,0.0018532666808181838,0.0019145748512994101,0.011379256907613204,0.01785231065697269,0.0034858341317469807,0.02,0.001,0.001,0.0001
36,-20000.0,1.0,10000000.0,10.0,0.11433295603274396,-0.16152397673967278,0.011213075249151784,0.013686043044086186,0.001326663044528564,0.0037844630074673714,0.0002307468552515418,0.007967465073180118,0.0010341151692373895,-0.003463180387105314,0.0005024799379216551,0.004288665383444226,0.0008686847903080574,0.0028578742317356036,0.0006351729312137788,-1.5162790076149723e-05,0.0002711881027450695,-0.056811119042710134,0.008276264271352965,0.265618400313259,0.03588050082607682,0.038393819875058,0.006990045936068985,1.3129290148044604e-05,0.0018386191588465218,0.0019629114535519056,0.011556728712120986,0.018074911089701946,0.00352625427568478,0.02,0.001,0.001,0.0001
37,-20000.0,1.0,10000000.0,10.0,0.11916643977788252,-0.1560757574114192,0.01106348442963116,0.013575027021610892,0.0013138732087939215,0.003589549559663143,0.00022498744715353884,0.008022898737959258,0.0010403778775124406,-0.0035359513934389037,0.0005130517938365663,0.004580502448513645,0.0009214227083267913,0.003042665314704824,0.0006752799835936098,-1.5775128926508525e-05,0.0002872997101986372,-0.055027264772836995,0.008062380620892607,0.2623379593029542,0.035960121822065365,0.0390879864560945,0.007130222457448682,2.7893473728887493e-05,0.0018235003631324985,0.0020096360563845845,0.011719157447501172,0.01827526841165387,0.0035610352954242768,0.02,0.001,0.001,0.0001
38,-20000.0,1.0,10000000.0,10.0,0.12407974282121431,-0.15088274456161296,0.01090811409125417,0.013447358262501008,0.0013022181048808813,0.003416306108218538,0.00021993584651562267,0.008077069874683913,0.001047743020480642,-0.00360273364805609,0.0005234117508241055,0.004874363148636614,0.0009739240088233393,0.003228552218306868,0.0007158906892934721,-1.6406418240291377e-05,0.0003036747973228597,-0.05328756138354875,0.00784526557146329,0.2588541619966183,0.035986765292506266,0.03973554117822371,0.007259525327094467,4.214691716292368e-05,0.0018080449825448285,0.002054578100942432,0.011866765329294893,0.0184552989395306,0.003590336688883859,0.02,0.001,0.001,0.0001
39,-20000.0,1.0,10000000.0,10.0,0.12907183537849315,-0.14592830580361787,0.010748129216039353,0.013306114719782988,0.0012915786578477275,0.003261812643484901,0.00021541763253714276,0.008129257701563695,0.0010560520227878513,-0.0036639696630180194,0.0005335885735533466,0.005169457644919489,0.0010260367151158896,0.0034150841079663282,0.0007569443470194873,-1.706438370402218e-05,0.00032030036029983996,-0.05159322899741297,0.007626370626876773,0.2551890850078309,0.03596326486662998,0.04033834885490025,0.007378191955665989,5.592641933802877e-05,0.0017923750394923913,0.00209752569975141,0.011999753150124904,0.018616875614144105,0.003614360632537941,0.02,0.001,0.001,0.0001
40,-20000.0,1.0,10000000.0,10.0,0.1341416711518975,-0.14119646971786334,0.010584465967603396,0.013154031503033072,0.001281815135330963,0.0031235459444079847,0.00021133298034247736,0.008178975669352382,0.0010651439824421148,-0.003720087493459994,0.0005436033054149502,0.005465055152019737,0.0010776242606082608,0.0036018460031531476,0.0007983805085024857,-1.77567248971014e-05,0.0003371619891514993,-0.0499450018940124,0.007406979557204105,0.251363198589237,0.035892412185736244,0.04089836005599347,0.00748648334816544,6.928443414638606e-05,0.0017765964009403025,0.0021382210651918372,0.012118289248251925,0.018761822132780367,0.0036333581850232863,0.02,0.001,0.001,0.0001
41,-20000.0,1.0,10000000.0,10.0,0.1392881875493251,-0.13667200450590206,0.01041785965587715,0.012993527492233897,0.0012727783350170593,0.0029993279595098435,0.0002076448370054608,0.008225923877775177,0.0010748746553896744,-0.003771495264360586,0.0005534701810485025,0.005760483423802226,0.0011285654212972395,0.0037884568797030044,0.0008401384789451102,-1.8490150208727622e-05,0.00035424371471434713,-0.04834323506848912,0.007188212763399018,0.24739543042139395,0.03577693303750295,0.04141758747523915,0.0075846782632428495,8.228363023566029e-05,0.0017607962695724518,0.0021763603859005515,0.012222505651240327,0.01889190886289945,0.003647632586898648,0.02,0.001,0.001,0.0001
42,-20000.0,1.0,10000000.0,10.0,0.14451030590710257,-0.13234046347603282,0.01024887776514646,0.012826734147609308,0.0012643198246770908,0.0028872703229850935,0.00020435403893491168,0.008269950132584549,0.001085108759968051,-0.0038185776941619767,0.000563197357088946,0.006055127247397446,0.0011787538271768394,0.003974567352532451,0.0008821575658671477,-1.9269423372316763e-05,0.00037152833716772016,-0.04678799068881344,0.006971037571094329,0.24330323128761638,0.03561948294324939,0.041898084215039516,0.007673068297577979,9.499112763871694e-05,0.0017450428933618522,0.0022115990816194983,0.01231250289247876,0.01900884900502459,0.0036575388696289323,0.02,0.001,0.001,0.0001
43,-20000.0,1.0,10000000.0,10.0,0.14980693171606385,-0.128188204098989,0.01007795797194504,0.012655522754137043,0.0012562997059434723,0.0027857288553611533,0.00020146462916674246,0.00831100963515716,0.00109569847934655,-0.0038616941464352655,0.0005727874596447891,0.0063484262859329855,0.001228097294680683,0.00415985704990707,0.0009243776863432888,-2.009651170933306e-05,0.0003889980150828335,-0.04527910680896337,0.006756281633609037,0.2391026448892333,0.035422656196894414,0.04234192300363768,0.007751951657774153,0.00010747275896245971,0.0017293874719201525,0.002243562792835103,0.012388363989799986,0.019114293320910622,0.0036634788977651634,0.02,0.001,0.001,0.0001
44,-20000.0,1.0,10000000.0,10.0,0.15517695485094954,-0.1242023864929931,0.009905449781277033,0.012481527445182425,0.0012485913042552857,0.002693283234125431,0.0001989636122367702,0.008349139133114105,0.001106478497813528,-0.0039011779521019637,0.0005822380340784109,0.0066398724832161336,0.0012765172600181984,0.004344031924211736,0.00096673984550562,-2.0969908897936906e-05,0.000406634826619614,-0.04381624983622539,0.006544644585491548,0.23480838063588075,0.035188990817911533,0.04275117283020326,0.007821623735343213,0.00011978735487190072,0.0017138668841654957,0.0022718637899671887,0.012450176710829828,0.01920982223662877,0.0036658914588079843,0.02,0.001,0.001,0.0001
45,-20000.0,1.0,10000000.0,10.0,0.16061924980307896,-0.12037095741851254,0.009731657301763315,0.012306164653768586,0.0012410838816723302,0.0026087335225950716,0.0001968309224587892,0.008384456700743063,0.0011172864078204535,-0.003937336920183353,0.0005915421710552393,0.0069290071092707375,0.0013239485078971943,0.004526821964634218,0.0010091861673704346,-2.1884275636500162e-05,0.0004244210977645564,-0.0423989521466114,0.006336706153835334,0.23043388054303404,0.034920957828943645,0.04312787083375139,0.00788236442417286,0.0001319811931113511,0.0016985055474875957,0.0022961215865679005,0.012498061689303997,0.01929693544528177,0.0036652384624821332,0.02,0.001,0.001,0.0001
46,-20000.0,1.0,10000000.0,10.0,0.16613267591624684,-0.11668262620853981,0.009556880178535728,0.012130652256996532,0.0012336847644665388,0.0025310852150136685,0.00019505345571554653,0.00841716468705409,0.0011280027673237216,-0.00397045484871312,0.0006006896243004988,0.007215417405246449,0.0013703392206655689,0.004707979765685706,0.0010516601806194303,-2.2830664679680643e-05,0.0004423394374889078,-0.04102663850407125,0.006132933047107239,0.22599137498377647,0.03462093922823466,0.0434739925500556,0.007934425670435506,0.00014408354221415908,0.0016833161034178646,0.0023159851945844996,0.012532202512322963,0.01937704054687715,0.003661990018383953,0.02,0.001,0.001,0.0001
47,-20000.0,1.0,10000000.0,10.0,0.17171607762579463,-0.11312683802152286,0.009381448989444607,0.011956030458017578,0.0012263206677569803,0.0024595126553291135,0.00019361967239243705,0.00844753198017542,0.0011385903949507929,-0.004000793544662565,0.0006096684583104149,0.007498732793553639,0.0014156511561150941,0.004887279563949138,0.0010941078463840793,-2.3797590183449606e-05,0.000460372486874383,-0.03969864524078524,0.005933686743576922,0.22149193353148428,0.03429120559253629,0.04379142666907716,0.00797802138098551,0.00015610478648037085,0.00166830071409181,0.002331152820808988,0.012552873205366397,0.019451442872177586,0.0036566116424133354,0.02,0.001,0.001,0.0001
48,-20000.0,1.0,10000000.0,10.0,0.17736828470080637,-0.1096937472857517,0.009205750052472907,0.011783183416543722,0.0012189366242404528,0.0023933171544622063,0.00019251528429466432,0.008475864606895107,0.0011491108785592547,-0.004028594789916441,0.0006184668955579401,0.007778620811771602,0.0014598596568971408,0.005064515728875397,0.0011364780597392138,-2.4772924260128413e-05,0.00047850233371011527,-0.03841423313210145,0.005739230589975146,0.21694551913405918,0.03393389874628676,0.04408195856380307,0.008013318900770209,0.00016803794380071906,0.0016534553166299584,0.0023413838459590184,0.012560459257859147,0.019521338531168473,0.0036495554445598174,0.02,0.001,0.001,0.0001
49,-20000.0,1.0,10000000.0,10.0,0.18308811248937876,-0.10637419183460912,0.00903023393276149,0.011612859560669533,0.0012114915904788606,0.002331891069489447,0.00019173366534944283,0.008502491193036739,0.001159711183769001,-0.0040540819514907735,0.0006270749687705298,0.008054783100093135,0.0015029532354290213,0.005239500384447542,0.0011787216276838049,-2.574619187539621e-05,0.0004967095318208455,-0.03717259460892433,0.0055497339251492014,0.21236104613811282,0.03355101214775702,0.044347262448781635,0.00804043708882048,0.00017986269722205787,0.0016387773340024215,0.0023464988298849817,0.012555470426475208,0.01958781250345189,0.0036412549913985366,0.02,0.001,0.001,0.0001
50,-20000.0,1.0,10000000.0,10.0,0.18887436216691347,-0.10315966699316881,0.008855403680256493,0.011445688775484299,0.0012039520015016392,0.0022746861550337087,0.00019127831182364115,0.008527759950324437,0.001170574730530029,-0.00407746109321435,0.0006354858365933323,0.00832695170645647,0.0015449325404732388,0.005412061158805999,0.0012207898272121641,-2.6710574361348836e-05,0.0005149718928330072,-0.03597285929280569,0.0053652756202365705,0.20774643662757256,0.0331443583108305,0.044588902882251105,0.008059463456908916,0.0001915497759352652,0.0016242748529408393,0.0023463662883229466,0.01253854606100731,0.019651842819666667,0.0036321220554500046,0.02,0.001,0.001,0.0001
51,-20000.0,1.0,10000000.0,10.0,0.19472582098738,-0.10004229768612723,0.008681782775307213,0.011282194307567677,0.0011962864497450966,0.00222119333929774,0.00019113835878941667,0.008552008639839265,0.001181829647445843,-0.004098921358416503,0.0006436968118127543,0.008594885778073266,0.0015858086441636113,0.00558203953314775,0.0012626339906121266,-2.7663949292174862e-05,0.0005332635765667176,-0.03481410191287623,0.005185852893173187,0.20310867667475377,0.03271553760082292,0.044808349022160805,0.008070494269663327,0.00020306404723139228,0.0016099742070953792,0.002340879272045591,0.012510455246506224,0.019714309743593707,0.003622542826697725,0.02,0.001,0.001,0.0001
52,-20000.0,1.0,10000000.0,10.0,0.20064126253749648,-0.09701480492991138,0.0085098675243783,0.011122797815996927,0.0011884642899732778,0.0021709507938102945,0.0001912606193033017,0.008575508052790054,0.001193449880879972,-0.004118634548655718,0.0006517099621786206,0.008858368592961303,0.001625600820088456,0.005749288983514775,0.0013042056954467468,-2.8608540073058247e-05,0.0005515550777060311,-0.0336953506728873,0.005011397391758147,0.19845387235617787,0.03226593568436007,0.04500700269901126,0.008073687958353825,0.00021436677628231028,0.0015959232677811616,0.002329928890014051,0.012472093282761457,0.019776006212530586,0.003612871132120888,0.02,0.001,0.001,0.0001
